"AQSID","SiteName","Status","EPARegion","Latitude","Longitude","Elevation","GMTOffset","CountryCode","StateName","ValidDate","ValidTime","DataSource","ReportingArea_PipeDelimited","OZONE_AQI","PM10_AQI","PM25_AQI","NO2_AQI","OZONE_Measured","PM10_Measured","PM25_Measured","NO2_Measured","NO2","NO2_Unit","CO","CO_Unit","PM25","PM25_Unit","SO2","SO2_Unit","OZONE","OZONE_Unit","PM10","PM10_Unit"
"012481520","JPN Site 012481520","Active","","35.421592","140.015671","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"013123030","JPN Site 013123030","Active","","35.653232","139.869006","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"566NI2010001","Lagos","Active","DSNI","6.440483","3.406815","0.0","1","NI","N/A","04/12/2024","16:00","U.S. Department of State Nigeria - Lagos","Lagos","","","","","0","0","1","0","","","","","","","","","","","",""
"560330002","Sheridan PD","Active","R8","44.815142","-106.955933","1192.6","-7","US","WY","04/12/2024","16:00","Wyoming Department of Environmental Quality","Sheridan","","39","","","0","1","1","0","","","","","","","","","","","38.0","UG/M3"
"271370018","Duluth-Downtown","Inactive","R5","46.7834","-92.1027","0.0","-6","US","MN","04/12/2024","16:00","Minnesota Pollution Control Agency","","","","","","0","0","0","0","","","","","","","","","","","",""
"060650010","Joshua Tree NP - Cottonwood Canyon 2","Active","USEPA","33.7472","-115.8201","0.0","-8","US","CA","04/12/2024","16:00","National Park Service","","46","","","","1","0","1","0","","","","","","","","","55.0","PPB","",""
"033202110","JPN Site 033202110","Active","","34.600182","133.777893","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"011408510","JPN Site 011408510","Active","","36.122337","139.20765","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"011204040","JPN Site 011204040","Active","","35.842652","139.66207","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"TPCD0013T","Department of Disease Control","Active","","13.852778","100.529444","0.0","7","","N/A","04/12/2024","16:00","Thailand Pollution Control Department","","19","35","78","","1","1","1","1","","","0.3","PPM","22.0","UG/M3","1.0","PPB","25.0","PPB","34.0","UG/M3"
"040134019","Diablo","Inactive","R9","33.3961","-111.968","353.8","-7","US","AZ","04/12/2024","16:00","Maricopa County Air Quality Department","","","","","","0","0","1","1","","","","","","","","","","","",""
"530639996","Liberty Lake-E Valeyway (US)","Inactive","R10","47.660568","-117.084503","650.3","-8","US","WA","04/12/2024","16:00","Washington Department of Ecology","Spokane","","","","","0","0","1","0","","","","","","","","","","","",""
"271377550","Duluth-WDSE","Active","R5","46.8183","-92.0892","0.0","-6","US","MN","04/12/2024","16:00","Minnesota Pollution Control Agency","Duluth Area","33","","11","","1","0","1","0","","","","","2.6","UG/M3","","","40.0","PPB","",""
"510590005","CUB RUN","Inactive","R3","38.893902","-77.465302","0.0","-5","US","VA","04/12/2024","16:00","Virginia Dept. of Environmental Quality","Northern Virginia|Metropolitan Washington","","","","","1","0","0","0","","","","","","","","","","","",""
"060170010","Placerville","Inactive","R9","38.72528","-120.82192","0.0","-8","US","CA","04/12/2024","16:00","California Air Resources Board","Placerville","","","","","1","0","0","0","","","","","","","","","","","",""
"004323010","JPN Site 004323010","Active","","38.058268","140.765487","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"420810100","Montoursville","Active","R3","41.2508","-76.9239","0.0","-5","US","PA","04/12/2024","16:00","Pennsylvania Dept. of Environmental Protection","Williamsport","34","","","","1","0","0","0","","","","","","","","","41.0","PPB","",""
"320030073","Palo Verde","Active","R9","36.173415","-115.332728","932.7","-8","US","NV","04/12/2024","16:00","Clark County Department of Environment and Sustainability ","Las Vegas","33","31","26","","1","1","1","0","","","","","4.8","UG/M3","","","42.0","PPB","23.0","UG/M3"
"840080970007","Aspen Pumphouse","Active","R8","39.196271","-106.8364","2416.5","-7","US","CO","04/12/2024","16:00","Colorado Department of Public Health and Environment","Aspen","","","","","1","0","0","0","","","","","","","","","","","",""
"018201040","JPN Site 018201040","Active","","36.057014","136.222345","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"014136010","JPN Site 014136010","Active","","35.592678","139.582921","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"320050007","Ranchos","Active","R9","38.897611","-119.732101","1489.9","-8","US","NV","04/12/2024","16:00","Nevada Division of Environmental Protection","Gardnerville","","","16","","0","0","1","0","","","","","3.0","UG/M3","","","","","",""
"481410054","El Paso Lower Valley C36","Active","R6","31.7039","-106.3561","1116.3","-7","US","TX","04/12/2024","16:00","Texas Commission on Environmental Quality","El Paso","","","","","0","0","0","0","","","","","","","","","","","",""
"CC0041201","Lower Newcastle","Active","CA","47.0708","-65.4244","0.0","-4","CA","CC","04/12/2024","16:00","Canada-New Brunswick1","","","","","","1","0","0","0","","","","","","","","","","","",""
"410630001","Enterprise - US Forest Service","Active","R10","45.426351","-117.296066","1163.6","-8","US","OR","04/12/2024","16:00","Oregon Dept. of Environmental Quality","Enterprise","","","13","","0","0","1","0","","","","","2.8","UG/M3","","","","","",""
"560010010","Laramie Mobile","Inactive","R8","41.302831","-105.586","2186.5","-7","US","WY","04/12/2024","16:00","Wyoming Department of Environmental Quality","Laramie","","","","","1","1","1","1","","","","","","","","","","","",""
"060611004","Tahoe City","Active","R9","39.166","-120.1488","1917.2","-8","US","CA","04/12/2024","16:00","Placer County APCD","South Lake Tahoe|Tahoe City area","31","","27","","1","0","1","0","","","","","7.0","UG/M3","","","44.0","PPB","",""
"171190008","ALTON","Inactive","R5","38.890301","-90.148102","0.0","-6","US","IL","04/12/2024","16:00","Illinois EPA","St. Louis (Metro-east)","","","","","1","0","0","0","","","","","","","","","","","",""
"566NI1010001","Abuja","Active","DSNI","9.041648","7.477374","0.0","1","NI","N/A","04/12/2024","16:00","U.S. Department of State Nigeria - Abuja","Abuja","","","71","","0","0","1","0","","","","","22.9","UG/M3","","","","","",""
"011201040","JPN Site 011201040","Active","","35.92764","139.48708","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"370350004","HICKORY","Active","R4","35.728889","-81.365556","640.2","-5","US","NC","04/12/2024","16:00","North Carolina DEQ - Division of Air Quality","Catawba County|Alexander County|Caldwell County","","","10","","0","0","1","0","","","","","0.0","UG/M3","","","","","",""
"060670002","Antelope - North Highlands","Inactive","R9","38.71209","-121.38109","27.5","-8","US","CA","04/12/2024","16:00","Sacramento Metro. AQMD","North Highlands","","","","","0","0","0","1","","","","","","","","","","","",""
"CC0010801","Port au Choix","Active","CA","50.7123","-57.3642","0.0","-3.5","CA","CC","04/12/2024","16:00","Newfoundland & Labrador DEC","","","","","","1","0","0","0","","","","","","","","","","","",""
"530330031","Bellevue-SE 12th","Active","R10","47.600863","-122.148397","91.8","-8","US","WA","04/12/2024","16:00","Washington Department of Ecology","Seattle-Bellevue-Kent Valley","","","8","","0","0","1","0","","","","","1.5","UG/M3","","","","","",""
"121030004","St. Petersburg College","Active","R4","27.9711","-82.7361","0.0","-5","US","FL","04/12/2024","16:00","Florida Dept. of Environmental Protection","St. Petersburg","45","","21","","1","0","1","0","","","","","5.1","UG/M3","","","51.0","PPB","",""
"484800010003","PTE","Active","MX","21.87286","-102.32069","0.0","-6","MX","MX","04/12/2024","16:00","Government of the State of Aguascalientes","Aguascalientes","","","","","1","1","0","0","","","","","","","","","","","",""
"034207320","JPN Site 034207320","Active","","34.443523","133.256555","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"160491012","Cottonwood E-sampler","Inactive","R10","46.061322","-116.3467","1091.6","-8","US","ID","04/12/2024","16:00","Idaho Department of Environmental Quality","Cottonwood (seasonal)","","","","","0","0","1","0","","","","","","","","","","","",""
"391550014","Laird Eng Bldg","Active","R5","41.23172","-80.80116","276.9","-5","US","OH","04/12/2024","16:00","Ohio EPA-DAPC","Youngstown","","2","6","","0","1","1","0","","","","","1.9","UG/M3","","","","","2.0","UG/M3"
"171670014","SPFD_IB","Active","R5","39.831524","-89.640923","178.1","-6","US","IL","04/12/2024","16:00","Illinois EPA","Springfield","30","","","","1","0","0","0","","","","","","","","","39.0","PPB","",""
"046201220","JPN Site 046201220","Active","","31.561009","130.66357","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"040101080","JPN Site 040101080","Active","","33.94687","130.974823","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"040131003","Mesa - Brooks Reservoir","Active","R9","33.4105","-111.8651","383.1","-7","US","AZ","04/12/2024","16:00","Maricopa County Air Quality Department","Phoenix","36","29","35","","1","1","1","0","","","0.2","PPM","9.5","UG/M3","","","40.0","PPB","32.0","UG/M3"
"180030004","Fort Wayne-Beacon St","Inactive","R5","41.094965","-85.101816","232.1","-5","US","IN","04/12/2024","16:00","Indiana Dept. of Environmental Management","Fort Wayne","","","","","1","0","1","0","","","","","","","","","","","",""
"043481010","JPN Site 043481010","Active","","32.347588","130.504102","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"016381010","JPN Site 016381010","Active","","36.700571","137.099743","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"014131020","JPN Site 014131020","Active","","35.531853","139.734022","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"100010002","KILLENS","Active","R3","38.986672","-75.5568","0.0","-5","US","DE","04/12/2024","16:00","Delaware Dept. of Natural Resources and Environment","Northern Delaware|Kent County","40","","12","","1","0","1","0","","","","","2.6","UG/M3","","","47.0","PPB","",""
"271713201","St. Michael","Active","R5","45.2108","-93.6686","0.0","-6","US","MN","04/12/2024","16:00","Minnesota Pollution Control Agency","Northern Twin Cities Metro","38","","8","","1","0","1","0","","","","","1.6","UG/M3","","","45.0","PPB","",""
"007203130","JPN Site 007203130","Active","","37.391111","140.395826","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"530330030","Seattle-10th & Weller","Active","R10","47.597222","-122.319722","41.8","-8","US","WA","04/12/2024","16:00","Washington Department of Ecology","Seattle-Bellevue-Kent Valley","","","22","12","0","0","1","1","13.8","PPB","0.2","PPM","4.0","UG/M3","","","","","",""
"421290006","MURR","Inactive","R3","40.4281","-79.6931","0.0","-5","US","PA","04/12/2024","16:00","Pennsylvania Dept. of Environmental Protection","Pittsburgh","","","","","1","0","0","0","","","","","","","","","","","",""
"483550035","Corpus Christi Oak Park C634","Active","R6","27.7989","-97.4339","12.2","-6","US","TX","04/12/2024","16:00","Texas Commission on Environmental Quality","","","","","","0","0","0","0","","","","","","","","","","","",""
"124000100136","Capitol Hill","Active","CA","49.288","-122.986","0.0","-8","CA","N/A","04/12/2024","16:00","Metro Vancouver","","","","","","0","0","0","0","","","","","","","0.5","PPB","","","",""
"037203020","JPN Site 037203020","Active","","34.35271","133.848177","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"040190002","Downtown Tucson","Inactive","R9","32.2222","-110.9736","0.0","-7","US","AZ","04/12/2024","16:00","Pima County Department of Environmental Quality","","","","","","1","0","0","0","","","","","","","","","","","",""
"014201020","JPN Site 014201020","Active","","35.317708","139.631541","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"TT0328801","Catawba Indian Nation","Active","R4","34.91263","-80.874283","0.0","-5","US","SC","04/12/2024","16:00","Catawba Indian Nation","York, Chester, and Lancaster|Catawba Indian Nation|Union County","46","","21","","1","0","1","0","","","","","5.0","UG/M3","","","53.0","PPB","",""
"350130008","La Union","Active","R6","31.9306","-106.6306","1143.8","-7","US","NM","04/12/2024","16:00","New Mexico Air Quality Bureau","Dona Ana County","41","","","","1","0","0","0","","","","","","","","","45.0","PPB","",""
"191130031","SCOTTISH RITE","Inactive","R7","41.983334","-91.662781","0.0","-6","US","IA","04/12/2024","16:00","Linn Co. Public Health ","","","","","","0","0","0","0","","","","","","","","","","","",""
"028204140","JPN Site 028204140","Active","","34.82685","135.236373","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"015216010","JPN Site 015216010","Active","","37.041659","137.854664","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"060270026","Bill Stanley","Active","R9","36.3619","-118.0108","0.0","-8","US","CA","04/12/2024","16:00","Great Basin Unified Air Pollution Control District","Owens Lake","","15","","","0","1","0","0","","","","","","","","","","","17.0","UG/M3"
"560190003","Juniper","Inactive","R8","44.2089","-106.228897","1359.4","-7","US","WY","04/12/2024","16:00","Bureau of Land Management - Wyoming","","","","","","0","0","1","0","","","","","","","","","","","",""
"000080211","Saskatoon","Active","CA","52.136055","-106.662796","0.0","-6","CA","CC","04/12/2024","16:00","Saskatchewan Environment","","27","","34","5","1","0","1","1","5.0","PPB","","","9.0","UG/M3","","","29.0","PPB","",""
